Ticket    ,Symbol  ,Type    ,Open Step       ,Open Price      ,MaxDD     ,Close Step      ,Close Price     ,Reward  ,Reason,Duration  
       270,EURUSD  ,s       ,             771,    0.80494,    0.00,             775,             0.79850, 64.39,PT    ,         4
       273,EURUSD  ,s       ,             775,    0.79321,    0.00,             779,             0.79638,-31.73,SL    ,         4
       274,EURUSD  ,s       ,             777,    0.79321,    0.00,             779,             0.79638,-31.73,SL    ,         2
       275,EURUSD  ,s       ,             778,    0.79907,    0.00,             781,             0.80227,-31.96,SL    ,         3
       276,EURUSD  ,s       ,             779,    0.79907,    0.00,             781,             0.80227,-31.96,SL    ,         2
       277,EURUSD  ,s       ,             780,    0.80494,    0.00,             782,             0.80816,-32.20,SL    ,         2
       278,EURUSD  ,b       ,             781,    0.80787,    0.00,             783,             0.81433, 64.63,PT    ,         2
       280,EURUSD  ,b       ,             784,    0.82255,    0.00,             787,             0.81926,-32.90,SL    ,         3
       281,EURUSD  ,b       ,             785,    0.82255,    0.00,             787,             0.81926,-32.90,SL    ,         2
       282,EURUSD  ,s       ,             786,    0.82255,    0.00,             789,             0.81597, 65.80,PT    ,         3
       279,EURUSD  ,s       ,             783,    0.81668,    0.00,             792,             0.81994,-32.67,SL    ,         9
       283,EURUSD  ,b       ,             793,    0.81668,    0.00,             794,             0.81341,-32.67,SL    ,         1
       284,EURUSD  ,s       ,             795,    0.81080,    0.00,             796,             0.80432, 64.86,PT    ,         1
       285,EURUSD  ,s       ,             797,    0.81080,    0.00,             798,             0.81405,-32.43,SL    ,         1
       286,EURUSD  ,b       ,             799,    0.82255,    0.00,             800,             0.82913, 65.80,PT    ,         1
       287,EURUSD  ,b       ,             800,    0.83431,    0.00,             802,             0.83097,-33.37,SL    ,         2
       288,EURUSD  ,s       ,             802,    0.81961,    0.00,             804,             0.82289,-32.78,SL    ,         2
       289,EURUSD  ,s       ,             803,    0.82255,    0.00,             804,             0.82584,-32.90,SL    ,         1
       290,EURUSD  ,s       ,             804,    0.90506,    0.00,             805,             0.90868,-36.20,SL    ,         1
       291,EURUSD  ,s       ,             806,    0.91393,    0.00,             807,             0.91759,-36.56,SL    ,         1
       292,EURUSD  ,b       ,             808,    0.93466,    0.00,             810,             0.94213, 74.77,PT    ,         2
       293,EURUSD  ,s       ,             809,    0.93169,    0.00,             810,             0.93542,-37.27,SL    ,         1
       294,EURUSD  ,s       ,             813,    0.89029,    0.00,             814,             0.89385,-35.61,SL    ,         1
       295,EURUSD  ,s       ,             819,    0.85785,    0.00,             820,             0.85099, 68.63,PT    ,         1
       296,EURUSD  ,s       ,             823,    0.81961,    0.00,             824,             0.81306, 65.57,PT    ,         1
       297,EURUSD  ,s       ,             827,    0.77270,    0.00,             828,             0.77579,-30.91,SL    ,         1
       298,EURUSD  ,s       ,             828,    0.78734,    0.00,             829,             0.79049,-31.49,SL    ,         1
       299,EURUSD  ,s       ,             830,    0.78441,    0.00,             831,             0.78755,-31.38,SL    ,         1
       300,EURUSD  ,s       ,             833,    0.80200,    0.00,             834,             0.80521,-32.08,SL    ,         1
       301,EURUSD  ,b       ,             837,    0.80787,    0.00,             841,             0.80464,-32.31,SL    ,         4
       306,EURUSD  ,s       ,             847,    0.79907,    0.00,             850,             0.80227,-31.96,SL    ,         3
       309,EURUSD  ,b       ,             850,    0.80787,    0.00,             851,             0.80464,-32.31,SL    ,         1
       302,EURUSD  ,s       ,             841,    0.80200,    0.00,             852,             0.80521,-32.08,SL    ,        11
       305,EURUSD  ,s       ,             846,    0.80200,    0.00,             852,             0.80521,-32.08,SL    ,         6
       310,EURUSD  ,b       ,             851,    0.80494,    0.00,             853,             0.80172,-32.20,SL    ,         2
       303,EURUSD  ,s       ,             844,    0.80494,    0.00,             855,             0.80816,-32.20,SL    ,        11
       304,EURUSD  ,s       ,             845,    0.80494,    0.00,             855,             0.80816,-32.20,SL    ,        10
       307,EURUSD  ,s       ,             848,    0.80494,    0.00,             855,             0.80816,-32.20,SL    ,         7
       308,EURUSD  ,b       ,             849,    0.80200,    0.00,             855,             0.80842, 64.16,PT    ,         6
       311,EURUSD  ,s       ,             856,    0.81668,    0.00,             864,             0.81014, 65.33,PT    ,         8
       312,EURUSD  ,s       ,             859,    0.81668,    0.00,             864,             0.81014, 65.33,PT    ,         5
       313,EURUSD  ,s       ,             863,    0.81374,    0.00,             864,             0.80723, 65.10,PT    ,         1
       314,EURUSD  ,s       ,             864,    0.80494,    0.00,             867,             0.79850, 64.39,PT    ,         3
       315,EURUSD  ,s       ,             866,    0.79907,    0.00,             870,             0.79268, 63.93,PT    ,         4
       316,EURUSD  ,s       ,             867,    0.79321,    0.00,             877,             0.78686, 63.46,PT    ,        10
       317,EURUSD  ,s       ,             868,    0.79321,    0.00,             877,             0.78686, 63.46,PT    ,         9
       318,EURUSD  ,s       ,             869,    0.79321,    0.00,             877,             0.78686, 63.46,PT    ,         8
       319,EURUSD  ,b       ,             870,    0.79028,    0.00,             877,             0.78712,-31.61,SL    ,         7
       320,EURUSD  ,s       ,             873,    0.79028,    0.00,             877,             0.78395, 63.22,PT    ,         4
       321,EURUSD  ,s       ,             874,    0.79321,    0.00,             877,             0.78686, 63.46,PT    ,         3
       322,EURUSD  ,s       ,             875,    0.79614,    0.00,             877,             0.78977, 63.69,PT    ,         2
       323,EURUSD  ,s       ,             877,    0.78149,    0.00,             878,             0.78461,-31.26,SL    ,         1
       324,EURUSD  ,s       ,             878,    0.79028,    0.00,             879,             0.78395, 63.22,PT    ,         1
       325,EURUSD  ,s       ,             879,    0.78149,    0.00,             883,             0.77524, 62.52,PT    ,         4
       326,EURUSD  ,s       ,             883,    0.76978,    0.00,             885,             0.76362, 61.58,PT    ,         2
       327,EURUSD  ,s       ,             886,    0.73179,    0.00,             887,             0.72594, 58.54,PT    ,         1
       328,EURUSD  ,s       ,             887,    0.72013,    0.00,             889,             0.72301,-28.81,SL    ,         2
       329,EURUSD  ,s       ,             888,    0.72013,    0.00,             889,             0.72301,-28.81,SL    ,         1
       330,EURUSD  ,b       ,             889,    0.72304,    0.00,             890,             0.72015,-28.92,SL    ,         1
       331,EURUSD  ,s       ,             890,    0.71721,    0.00,             891,             0.72008,-28.69,SL    ,         1
       332,EURUSD  ,s       ,             892,    0.72013,    0.00,             893,             0.71437, 57.61,PT    ,         1
       333,EURUSD  ,s       ,             894,    0.69683,    0.00,             895,             0.69962,-27.87,SL    ,         1
       334,EURUSD  ,s       ,             895,    0.70265,    0.00,             897,             0.70546,-28.11,SL    ,         2
       335,EURUSD  ,b       ,             896,    0.70265,    0.00,             897,             0.70827, 56.21,PT    ,         1
       336,EURUSD  ,s       ,             898,    0.72013,    0.00,             899,             0.72301,-28.81,SL    ,         1
       337,EURUSD  ,b       ,             899,    0.72304,    0.00,             901,             0.72883, 57.84,PT    ,         2
       338,EURUSD  ,s       ,             901,    0.74055,    0.00,             904,             0.74351,-29.62,SL    ,         3
       339,EURUSD  ,b       ,             904,    0.76100,    0.00,             905,             0.75796,-30.44,SL    ,         1
       340,EURUSD  ,s       ,             906,    0.75808,    0.00,             911,             0.76111,-30.32,SL    ,         5
       341,EURUSD  ,s       ,             909,    0.75808,    0.00,             911,             0.76111,-30.32,SL    ,         2
       342,EURUSD  ,b       ,             912,    0.76685,    0.00,             916,             0.77299, 61.35,PT    ,         4
       343,EURUSD  ,s       ,             913,    0.76978,    0.00,             916,             0.77286,-30.79,SL    ,         3
       344,EURUSD  ,s       ,             914,    0.77270,    0.00,             916,             0.77579,-30.91,SL    ,         2
       345,EURUSD  ,s       ,             915,    0.77563,    0.00,             916,             0.77873,-31.03,SL    ,         1
       346,EURUSD  ,s       ,             917,    0.79028,    0.00,             919,             0.79344,-31.61,SL    ,         2
       347,EURUSD  ,s       ,             918,    0.79614,    0.00,             921,             0.79932,-31.85,SL    ,         3
       348,EURUSD  ,s       ,             919,    0.79907,    0.00,             922,             0.80227,-31.96,SL    ,         3
       349,EURUSD  ,b       ,             920,    0.80200,    0.00,             923,             0.79880,-32.08,SL    ,         3
       350,EURUSD  ,s       ,             922,    0.80494,    0.00,             923,             0.79850, 64.39,PT    ,         1
       351,EURUSD  ,s       ,             923,    0.80200,    0.00,             924,             0.80521,-32.08,SL    ,         1
       352,EURUSD  ,b       ,             925,    0.80494,    0.00,             928,             0.80172,-32.20,SL    ,         3
       354,EURUSD  ,b       ,             927,    0.80494,    0.00,             928,             0.80172,-32.20,SL    ,         1
       353,EURUSD  ,s       ,             926,    0.80200,    0.00,             931,             0.80521,-32.08,SL    ,         5
       355,EURUSD  ,s       ,             928,    0.79907,    0.00,             931,             0.80227,-31.96,SL    ,         3
       356,EURUSD  ,s       ,             929,    0.79907,    0.00,             931,             0.80227,-31.96,SL    ,         2
       357,EURUSD  ,s       ,             930,    0.80494,    0.00,             935,             0.80816,-32.20,SL    ,         5
       358,EURUSD  ,s       ,             931,    0.80787,    0.00,             936,             0.81110,-32.31,SL    ,         5
       359,EURUSD  ,s       ,             934,    0.81080,    0.00,             937,             0.81405,-32.43,SL    ,         3
       360,EURUSD  ,s       ,             935,    0.81080,    0.00,             937,             0.81405,-32.43,SL    ,         2
       361,EURUSD  ,s       ,             936,    0.81374,    0.00,             938,             0.81700,-32.55,SL    ,         2
       362,EURUSD  ,b       ,             937,    0.81961,    0.00,             940,             0.82617, 65.57,PT    ,         3
       363,EURUSD  ,s       ,             938,    0.81961,    0.00,             940,             0.82289,-32.78,SL    ,         2
       365,EURUSD  ,s       ,             942,    0.83431,    0.00,             945,             0.82763, 66.74,PT    ,         3
       364,EURUSD  ,s       ,             940,    0.83137,    0.00,             948,             0.83469,-33.25,SL    ,         8
       366,EURUSD  ,s       ,             944,    0.83137,    0.00,             948,             0.83469,-33.25,SL    ,         4
       367,EURUSD  ,s       ,             946,    0.82843,    0.00,             948,             0.83174,-33.14,SL    ,         2
       368,EURUSD  ,s       ,             947,    0.83431,    0.00,             948,             0.83765,-33.37,SL    ,         1
       369,EURUSD  ,s       ,             948,    0.84607,    0.00,             949,             0.83930, 67.69,PT    ,         1
       370,EURUSD  ,s       ,             949,    0.84019,    0.00,             951,             0.83347, 67.22,PT    ,         2
       371,EURUSD  ,s       ,             950,    0.83725,    0.00,             956,             0.84060,-33.49,SL    ,         6
       372,EURUSD  ,s       ,             951,    0.83725,    0.00,             956,             0.84060,-33.49,SL    ,         5
       373,EURUSD  ,s       ,             953,    0.83725,    0.00,             956,             0.84060,-33.49,SL    ,         3
       374,EURUSD  ,s       ,             954,    0.84019,    0.00,             956,             0.84355,-33.61,SL    ,         2
       375,EURUSD  ,s       ,             956,    0.84607,    0.00,             957,             0.84946,-33.84,SL    ,         1
       376,EURUSD  ,b       ,             957,    0.85785,    0.00,             959,             0.85442,-34.31,SL    ,         2
       377,EURUSD  ,s       ,             959,    0.86964,    0.00,             960,             0.87312,-34.79,SL    ,         1
       379,EURUSD  ,s       ,             961,    0.88439,    0.00,             962,             0.87731, 70.75,PT    ,         1
       378,EURUSD  ,s       ,             960,    0.87848,    0.00,             963,             0.87146, 70.28,PT    ,         3
       380,EURUSD  ,b       ,             962,    0.87848,    0.00,             963,             0.87497,-35.14,SL    ,         1
       381,EURUSD  ,b       ,             967,    0.86374,    0.00,             969,             0.87065, 69.10,PT    ,         2
       382,EURUSD  ,s       ,             969,    0.88143,    0.00,             971,             0.87438, 70.51,PT    ,         2
       383,EURUSD  ,s       ,             972,    0.87848,    0.00,             975,             0.88200,-35.14,SL    ,         3
       384,EURUSD  ,s       ,             976,    0.88439,    0.00,             977,             0.88792,-35.38,SL    ,         1
       385,EURUSD  ,s       ,             977,    0.89620,    0.00,             978,             0.89978,-35.85,SL    ,         1
       386,EURUSD  ,b       ,             978,    0.90506,    0.00,             980,             0.91230, 72.41,PT    ,         2
       387,EURUSD  ,s       ,             980,    0.92281,    0.00,             982,             0.91543, 73.82,PT    ,         2
       389,EURUSD  ,s       ,             983,    0.90802,    0.00,             984,             0.91165,-36.32,SL    ,         1
       388,EURUSD  ,s       ,             982,    0.91393,    0.00,             985,             0.91759,-36.56,SL    ,         3
       390,EURUSD  ,s       ,             984,    0.91689,    0.00,             985,             0.92056,-36.68,SL    ,         1
       391,EURUSD  ,s       ,             986,    0.93169,    0.00,             988,             0.93542,-37.27,SL    ,         2
       392,EURUSD  ,s       ,             987,    0.93762,    0.00,             990,             0.93012, 75.01,PT    ,         3
       393,EURUSD  ,s       ,             988,    0.94058,    0.00,             990,             0.93306, 75.25,PT    ,         2
       394,EURUSD  ,s       ,             991,    0.93169,    0.00,             993,             0.93542,-37.27,SL    ,         2
       395,EURUSD  ,b       ,             992,    0.93466,    0.00,             993,             0.94213, 74.77,PT    ,         1
       396,EURUSD  ,b       ,             994,    0.94948,    0.00,             995,             0.94568,-37.98,SL    ,         1
       397,EURUSD  ,b       ,             995,    0.94651,    0.00,             996,             0.94273,-37.86,SL    ,         1
       398,EURUSD  ,s       ,             997,    0.92874,    0.00,             998,             0.93245,-37.15,SL    ,         1
       399,EURUSD  ,s       ,             998,    0.93762,    0.00,             999,             0.93012, 75.01,PT    ,         1
       400,EURUSD  ,s       ,             999,    0.92874,    0.00,            1000,             0.93245,-37.15,SL    ,         1
       401,EURUSD  ,s       ,            1001,    0.93762,    0.00,            1002,             0.93012, 75.01,PT    ,         1
       403,EURUSD  ,s       ,            1004,    0.94058,    0.00,            1006,             0.93306, 75.25,PT    ,         2
       402,EURUSD  ,s       ,            1003,    0.93466,    0.00,            1007,             0.92718, 74.77,PT    ,         4
       404,EURUSD  ,b       ,            1005,    0.93466,    0.00,            1007,             0.93092,-37.39,SL    ,         2
       405,EURUSD  ,s       ,            1007,    0.92577,    0.00,            1008,             0.92948,-37.03,SL    ,         1
       406,EURUSD  ,s       ,            1008,    0.93169,    0.00,            1010,             0.92424, 74.54,PT    ,         2
       407,EURUSD  ,s       ,            1010,    0.90506,    0.00,            1011,             0.89782, 72.41,PT    ,         1
       408,EURUSD  ,b       ,            1012,    0.89915,    0.00,            1015,             0.90634, 71.93,PT    ,         3
       409,EURUSD  ,s       ,            1013,    0.90211,    0.00,            1015,             0.90572,-36.08,SL    ,         2
       410,EURUSD  ,s       ,            1014,    0.89915,    0.00,            1015,             0.90275,-35.97,SL    ,         1
       411,EURUSD  ,s       ,            1017,    0.89915,    0.00,            1018,             0.89196, 71.93,PT    ,         1
       413,EURUSD  ,s       ,            1020,    0.88734,    0.00,            1021,             0.89089,-35.49,SL    ,         1
       414,EURUSD  ,s       ,            1021,    0.89029,    0.00,            1022,             0.89385,-35.61,SL    ,         1
       412,EURUSD  ,s       ,            1018,    0.89324,    0.00,            1023,             0.88610, 71.46,PT    ,         5
       415,EURUSD  ,s       ,            1022,    0.89620,    0.00,            1023,             0.88903, 71.70,PT    ,         1
       416,EURUSD  ,s       ,            1023,    0.88439,    0.00,            1024,             0.88792,-35.38,SL    ,         1
       417,EURUSD  ,s       ,            1024,    0.89324,    0.00,            1026,             0.88610, 71.46,PT    ,         2
       418,EURUSD  ,s       ,            1027,    0.84607,    0.00,            1028,             0.83930, 67.69,PT    ,         1
       419,EURUSD  ,b       ,            1028,    0.83725,    0.00,            1029,             0.83390,-33.49,SL    ,         1
       420,EURUSD  ,s       ,            1029,    0.83137,    0.00,            1032,             0.82472, 66.51,PT    ,         3
       421,EURUSD  ,s       ,            1030,    0.83137,    0.00,            1032,             0.82472, 66.51,PT    ,         2
       422,EURUSD  ,s       ,            1031,    0.82843,    0.00,            1032,             0.83174,-33.14,SL    ,         1
       423,EURUSD  ,s       ,            1033,    0.84313,    0.00,            1034,             0.84650,-33.73,SL    ,         1
       424,EURUSD  ,s       ,            1034,    0.84607,    0.00,            1035,             0.84946,-33.84,SL    ,         1
       425,EURUSD  ,s       ,            1036,    0.84313,    0.00,            1038,             0.83639, 67.45,PT    ,         2
       426,EURUSD  ,b       ,            1037,    0.83725,    0.00,            1038,             0.83390,-33.49,SL    ,         1
       427,EURUSD  ,b       ,            1038,    0.83431,    0.00,            1039,             0.83097,-33.37,SL    ,         1
       428,EURUSD  ,s       ,            1039,    0.82549,    0.00,            1040,             0.81888, 66.04,PT    ,         1
       429,EURUSD  ,s       ,            1041,    0.81080,    0.00,            1044,             0.81405,-32.43,SL    ,         3
       430,EURUSD  ,s       ,            1043,    0.81374,    0.00,            1044,             0.81700,-32.55,SL    ,         1
       431,EURUSD  ,s       ,            1045,    0.80787,    0.00,            1047,             0.81110,-32.31,SL    ,         2
       432,EURUSD  ,s       ,            1046,    0.81080,    0.00,            1048,             0.81405,-32.43,SL    ,         2
       433,EURUSD  ,b       ,            1047,    0.81668,    0.00,            1048,             0.82321, 65.33,PT    ,         1
       434,EURUSD  ,s       ,            1051,    0.82549,    0.00,            1052,             0.81888, 66.04,PT    ,         1
       435,EURUSD  ,s       ,            1052,    0.81080,    0.00,            1054,             0.81405,-32.43,SL    ,         2
       436,EURUSD  ,s       ,            1053,    0.80787,    0.00,            1054,             0.81110,-32.31,SL    ,         1
       437,EURUSD  ,s       ,            1055,    0.83137,    0.00,            1059,             0.83469,-33.25,SL    ,         4
       438,EURUSD  ,s       ,            1057,    0.82843,    0.00,            1059,             0.83174,-33.14,SL    ,         2
       439,EURUSD  ,s       ,            1058,    0.83431,    0.00,            1060,             0.83765,-33.37,SL    ,         2
       440,EURUSD  ,b       ,            1062,    0.86374,    0.00,            1066,             0.87065, 69.10,PT    ,         4
       441,EURUSD  ,s       ,            1066,    0.86964,    0.00,            1068,             0.87312,-34.79,SL    ,         2
       442,EURUSD  ,s       ,            1067,    0.87259,    0.00,            1069,             0.87608,-34.90,SL    ,         2
       443,EURUSD  ,s       ,            1069,    0.88439,    0.00,            1073,             0.88792,-35.38,SL    ,         4
       444,EURUSD  ,b       ,            1070,    0.88143,    0.00,            1073,             0.88849, 70.51,PT    ,         3
       445,EURUSD  ,s       ,            1072,    0.88734,    0.00,            1073,             0.89089,-35.49,SL    ,         1
       446,EURUSD  ,s       ,            1074,    0.89620,    0.00,            1076,             0.88903, 71.70,PT    ,         2
       448,EURUSD  ,b       ,            1078,    0.89915,    0.00,            1079,             0.89555,-35.97,SL    ,         1
       447,EURUSD  ,s       ,            1077,    0.89915,    0.00,            1081,             0.89196, 71.93,PT    ,         4
       449,EURUSD  ,s       ,            1079,    0.89324,    0.00,            1089,             0.89682,-35.73,SL    ,        10
       450,EURUSD  ,s       ,            1080,    0.89620,    0.00,            1089,             0.89978,-35.85,SL    ,         9
       451,EURUSD  ,s       ,            1083,    0.89620,    0.00,            1089,             0.89978,-35.85,SL    ,         6
       452,EURUSD  ,s       ,            1087,    0.89915,    0.00,            1092,             0.90275,-35.97,SL    ,         5
       453,EURUSD  ,s       ,            1089,    0.90211,    0.00,            1092,             0.90572,-36.08,SL    ,         3
       454,EURUSD  ,b       ,            1090,    0.89915,    0.00,            1092,             0.90634, 71.93,PT    ,         2
       455,EURUSD  ,s       ,            1091,    0.90506,    0.00,            1094,             0.90868,-36.20,SL    ,         3
       456,EURUSD  ,s       ,            1092,    0.90802,    0.00,            1094,             0.91165,-36.32,SL    ,         2
       457,EURUSD  ,b       ,            1093,    0.91098,    0.00,            1097,             0.91826, 72.88,PT    ,         4
       459,EURUSD  ,s       ,            1095,    0.91098,    0.00,            1097,             0.91462,-36.44,SL    ,         2
       461,EURUSD  ,s       ,            1097,    0.92281,    0.00,            1101,             0.91543, 73.82,PT    ,         4
       460,EURUSD  ,b       ,            1096,    0.91689,    0.00,            1105,             0.91323,-36.68,SL    ,         9
       462,EURUSD  ,s       ,            1098,    0.91985,    0.00,            1105,             0.91249, 73.59,PT    ,         7
       463,EURUSD  ,b       ,            1100,    0.91689,    0.00,            1105,             0.91323,-36.68,SL    ,         5
       466,EURUSD  ,b       ,            1103,    0.91689,    0.00,            1105,             0.91323,-36.68,SL    ,         2
       458,EURUSD  ,b       ,            1094,    0.91393,    0.00,            1107,             0.91028,-36.56,SL    ,        13
       464,EURUSD  ,s       ,            1101,    0.91393,    0.00,            1107,             0.90662, 73.11,PT    ,         6
       465,EURUSD  ,s       ,            1102,    0.91689,    0.00,            1107,             0.90956, 73.35,PT    ,         5
       467,EURUSD  ,s       ,            1106,    0.91393,    0.00,            1107,             0.90662, 73.11,PT    ,         1
       472,EURUSD  ,b       ,            1111,    0.91098,    0.00,            1112,             0.90733,-36.44,SL    ,         1
       470,EURUSD  ,s       ,            1109,    0.90506,    0.00,            1115,             0.90868,-36.20,SL    ,         6
       484,EURUSD  ,b       ,            1141,    0.91098,    0.00,            1145,             0.90733,-36.44,SL    ,         4
       485,EURUSD  ,b       ,            1142,    0.91098,    0.00,            1145,             0.90733,-36.44,SL    ,         3
       473,EURUSD  ,s       ,            1114,    0.91098,    0.00,            1153,             0.90369, 72.88,PT    ,        39
       474,EURUSD  ,s       ,            1116,    0.91098,    0.00,            1153,             0.90369, 72.88,PT    ,        37
       475,EURUSD  ,s       ,            1120,    0.91098,    0.00,            1153,             0.90369, 72.88,PT    ,        33
       476,EURUSD  ,b       ,            1121,    0.90802,    0.00,            1153,             0.90439,-36.32,SL    ,        32
       478,EURUSD  ,b       ,            1127,    0.90802,    0.00,            1153,             0.90439,-36.32,SL    ,        26
       481,EURUSD  ,s       ,            1137,    0.91098,    0.00,            1153,             0.90369, 72.88,PT    ,        16
       482,EURUSD  ,s       ,            1139,    0.91098,    0.00,            1153,             0.90369, 72.88,PT    ,        14
       483,EURUSD  ,s       ,            1140,    0.91098,    0.00,            1153,             0.90369, 72.88,PT    ,        13
       486,EURUSD  ,s       ,            1143,    0.91098,    0.00,            1153,             0.90369, 72.88,PT    ,        10
       487,EURUSD  ,s       ,            1146,    0.91098,    0.00,            1153,             0.90369, 72.88,PT    ,         7
       488,EURUSD  ,b       ,            1147,    0.90802,    0.00,            1153,             0.90439,-36.32,SL    ,         6
       490,EURUSD  ,s       ,            1149,    0.91098,    0.00,            1153,             0.90369, 72.88,PT    ,         4
       468,EURUSD  ,s       ,            1107,    0.90802,    0.00,            1165,             0.90076, 72.64,PT    ,        58
       469,EURUSD  ,s       ,            1108,    0.90802,    0.00,            1165,             0.90076, 72.64,PT    ,        57
       471,EURUSD  ,b       ,            1110,    0.90506,    0.00,            1165,             0.90144,-36.20,SL    ,        55
       477,EURUSD  ,s       ,            1122,    0.90802,    0.00,            1165,             0.90076, 72.64,PT    ,        43
       479,EURUSD  ,b       ,            1129,    0.90506,    0.00,            1165,             0.90144,-36.20,SL    ,        36
       480,EURUSD  ,b       ,            1132,    0.90506,    0.00,            1165,             0.90144,-36.20,SL    ,        33
       489,EURUSD  ,s       ,            1148,    0.90802,    0.00,            1165,             0.90076, 72.64,PT    ,        17
       491,EURUSD  ,s       ,            1151,    0.90802,    0.00,            1165,             0.90076, 72.64,PT    ,        14
       492,EURUSD  ,b       ,            1152,    0.90506,    0.00,            1165,             0.90144,-36.20,SL    ,        13
       499,EURUSD  ,b       ,            1164,    0.90506,    0.00,            1165,             0.90144,-36.20,SL    ,         1
       504,EURUSD  ,s       ,            1172,    0.90802,    0.00,            1174,             0.90076, 72.64,PT    ,         2
       493,EURUSD  ,s       ,            1154,    0.90211,    0.00,            1176,             0.90572,-36.08,SL    ,        22
       496,EURUSD  ,s       ,            1159,    0.90211,    0.00,            1176,             0.90572,-36.08,SL    ,        17
       500,EURUSD  ,s       ,            1165,    0.90211,    0.00,            1176,             0.90572,-36.08,SL    ,        11
       501,EURUSD  ,s       ,            1167,    0.90211,    0.00,            1176,             0.90572,-36.08,SL    ,         9
       502,EURUSD  ,s       ,            1168,    0.90211,    0.00,            1176,             0.90572,-36.08,SL    ,         8
       494,EURUSD  ,s       ,            1156,    0.90506,    0.00,            1183,             0.90868,-36.20,SL    ,        27
       495,EURUSD  ,b       ,            1157,    0.90211,    0.00,            1183,             0.90933, 72.17,PT    ,        26
       497,EURUSD  ,s       ,            1161,    0.90506,    0.00,            1183,             0.90868,-36.20,SL    ,        22
       498,EURUSD  ,s       ,            1163,    0.90506,    0.00,            1183,             0.90868,-36.20,SL    ,        20
       503,EURUSD  ,s       ,            1169,    0.90506,    0.00,            1183,             0.90868,-36.20,SL    ,        14
       505,EURUSD  ,s       ,            1173,    0.90506,    0.00,            1183,             0.90868,-36.20,SL    ,        10
       506,EURUSD  ,s       ,            1175,    0.90506,    0.00,            1183,             0.90868,-36.20,SL    ,         8
       508,EURUSD  ,s       ,            1179,    0.90506,    0.00,            1183,             0.90868,-36.20,SL    ,         4
       509,EURUSD  ,s       ,            1180,    0.90506,    0.00,            1183,             0.90868,-36.20,SL    ,         3
       507,EURUSD  ,s       ,            1177,    0.90802,    0.00,            1191,             0.90076, 72.64,PT    ,        14
       510,EURUSD  ,b       ,            1183,    0.90506,    0.00,            1191,             0.90144,-36.20,SL    ,         8
       516,EURUSD  ,s       ,            1192,    0.89915,    0.00,            1194,             0.90275,-35.97,SL    ,         2
       511,EURUSD  ,s       ,            1187,    0.90211,    0.00,            1195,             0.90572,-36.08,SL    ,         8
       513,EURUSD  ,s       ,            1189,    0.90211,    0.00,            1195,             0.90572,-36.08,SL    ,         6
       514,EURUSD  ,s       ,            1190,    0.90211,    0.00,            1195,             0.90572,-36.08,SL    ,         5
       512,EURUSD  ,s       ,            1188,    0.90506,    0.00,            1200,             0.90868,-36.20,SL    ,        12
       515,EURUSD  ,b       ,            1191,    0.90211,    0.00,            1200,             0.90933, 72.17,PT    ,         9
       517,EURUSD  ,s       ,            1194,    0.90506,    0.00,            1200,             0.90868,-36.20,SL    ,         6
       518,EURUSD  ,s       ,            1195,    0.90802,    0.00,            1200,             0.91165,-36.32,SL    ,         5
       519,EURUSD  ,s       ,            1196,    0.90802,    0.00,            1200,             0.91165,-36.32,SL    ,         4
       520,EURUSD  ,s       ,            1199,    0.90802,    0.00,            1200,             0.91165,-36.32,SL    ,         1
       521,EURUSD  ,s       ,            1201,    0.91393,    0.00,            1205,             0.91759,-36.56,SL    ,         4
       522,EURUSD  ,s       ,            1203,    0.91689,    0.00,            1206,             0.92056,-36.68,SL    ,         3
       525,EURUSD  ,b       ,            1212,    0.91985,    0.00,            1222,             0.91617,-36.79,SL    ,        10
       527,EURUSD  ,s       ,            1216,    0.92281,    0.00,            1222,             0.91543, 73.82,PT    ,         6
       528,EURUSD  ,s       ,            1218,    0.92281,    0.00,            1222,             0.91543, 73.82,PT    ,         4
       523,EURUSD  ,s       ,            1209,    0.91985,    0.00,            1225,             0.91249, 73.59,PT    ,        16
       526,EURUSD  ,s       ,            1214,    0.91985,    0.00,            1225,             0.91249, 73.59,PT    ,        11
       533,EURUSD  ,b       ,            1223,    0.91689,    0.00,            1225,             0.91323,-36.68,SL    ,         2
       524,EURUSD  ,s       ,            1210,    0.91689,    0.00,            1228,             0.90956, 73.35,PT    ,        18
       529,EURUSD  ,s       ,            1219,    0.91689,    0.00,            1228,             0.90956, 73.35,PT    ,         9
       530,EURUSD  ,s       ,            1220,    0.91689,    0.00,            1228,             0.90956, 73.35,PT    ,         8
       531,EURUSD  ,s       ,            1221,    0.91689,    0.00,            1228,             0.90956, 73.35,PT    ,         7
       532,EURUSD  ,s       ,            1222,    0.91393,    0.00,            1235,             0.91759,-36.56,SL    ,        13
       534,EURUSD  ,s       ,            1226,    0.91098,    0.00,            1235,             0.91462,-36.44,SL    ,         9
       535,EURUSD  ,b       ,            1227,    0.91098,    0.00,            1235,             0.91826, 72.88,PT    ,         8
       536,EURUSD  ,s       ,            1229,    0.91098,    0.00,            1235,             0.91462,-36.44,SL    ,         6
       537,EURUSD  ,s       ,            1230,    0.91393,    0.00,            1235,             0.91759,-36.56,SL    ,         5
       539,EURUSD  ,s       ,            1233,    0.91393,    0.00,            1235,             0.91759,-36.56,SL    ,         2
